Agent ID,Agent Name,Agent Type,Total Properties_x,Spoken Languages by Agent,Agent BRN,Company ID,Designation,Total Properties_y
d12796e9-ba14-4539-8c25-2b8b679b1000,Jessica Roberts,SUPERAGENT,298,['English'],48562,90b8f4a2-4779-4ab4-91c2-ef901f3e2fc9,Property Sales Consultant,298
a55bfe24-bf52-460f-a395-a6f9fafd8662,Joelle Raad,SUPERAGENT,117,"['English', 'Arabic', 'French']",37662,9568ab14-f2e5-4cf2-b53e-49c35a51f952,Associate Director,117
cb9935aa-9f88-40b8-aae7-45e387081204,Danny Abraham,SUPERAGENT,"1,045",['English'],36810,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Associate Director,"1,045"
ef48603c-1c68-4150-84c3-753e330db993,Maneesh Mulani,SUPERAGENT,128,"['English', 'French', 'Hindi', 'Gujarati', 'Punjabi']",29782,bebf29aa-ea58-4cd6-9ea4-900585488cdc,Managing Director,128
b2932339-e754-4ee3-bff8-54f9b93e01cb,Nataliia Butrik,SUPERAGENT,"1,213",['English'],45759,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
00d2603d-1c42-4a9e-b873-ea4de602ebbc,Kian O Neill,SUPERAGENT,584,['English'],55829,803ce959-46ba-40fb-b253-52da9718a52a,Property Consultant,584
c8fa3fd0-bfde-4106-afb1-120dcf041176,Peter Blenman,SUPERAGENT,"1,272",['English'],37900,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Consultant,"1,272"
38e0f95a-eb38-475b-9afa-cc50f227c4f9,Sarah Asma Nfidsa,SUPERAGENT,362,"['English', 'Arabic', 'French', 'Spanish']",54575,47b9c4eb-7117-4702-81d3-1c8733668357,Property Consultant,362
7650a27a-ec08-4674-886d-81c8cf75002e,Youssef Sbeity,SUPERAGENT,987,"['English', 'Arabic']",53840,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Consultant,987
64d88ee6-1d92-4771-9b98-181720d90864,Adam Lewis,SUPERAGENT,"1,045",['English'],43939,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
cf02f1ae-027a-43d1-8042-67db426b0b8e,Kamia Amarnani,REGULAR,30,"['English', 'Hindi', 'Urdu']",52599,92eb8396-b231-4fca-8b6b-2d06636fb21f,Property Consultant,30
bd8b4e65-662c-4881-9a09-4e347600f672,Eugen Marder,SUPERAGENT,180,"['English', 'German', 'Russian']",36760,d2780db6-f83c-4370-ab83-daef491239c3,Managing Director,180
40328187-d514-4b47-be18-9cb242527175,Mohamed Alfakir,SUPERAGENT,987,"['English', 'Arabic', 'Greek']",6819,9d759023-4f59-4a9d-9f9a-8088ff172ab3,CEO,987
26145527-05e6-461e-9470-b7b5c97e0ebb,Benjamin John Baker,SUPERAGENT,309,['English'],46725,a1014eec-dc0e-4c56-a8df-48be312681ef,Sales and Leasing Consultant,309
8cdbfae9-2b2b-4f1b-8ba8-cbf230771ebc,Taous Ait Yahia,REGULAR,465,"['English', 'Arabic', 'French']",22265,c1b07e4c-4116-4ba4-8ac1-fd845e605a85,Villanova Specialist,465
437a5f8e-4ed0-4306-90f9-62b4d3dc12e6,Haider Abbasi,SUPERAGENT,420,"['English', 'Hindi', 'Urdu', 'Punjabi']",45926,cbc58ee9-9638-441b-b10f-da96fa96356c,Property Consultant,420
a682e623-0072-4a2c-9753-cebc6ab193d7,AZCO Real Estate Brokers (LLC) - Lease JVC - 7,REGULAR,187,"['English', 'Hindi', 'Tamil', 'Malayalam']",,34b01008-7341-438c-be10-d54bc1963790,Property Consultant,187
59814461-eaff-45d4-b68f-077a2c14a145,Dainius Gudauskas,SUPERAGENT,191,"['English', 'Lithuanian']",55223,a5a0c181-9e0b-490b-83dc-51649dbcbf9b,Property Advisor,191
a687ebc0-28fa-46fc-9dd9-8c96f4f2945a,Adam Mcleland,REGULAR,130,['English'],59324,56ed50ed-4025-4b29-82ef-f1f8f1e98b05,Real Estate Consultant,130
9c2fe3f4-5cd9-4333-99ef-eec3fb7b4760,Matthew Solomon,SUPERAGENT,"1,272","['English', 'German']",37227,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Palm Jumeirah Sales Team Manager,"1,272"
0150502c-78e2-4dfe-a7d5-9e9737e6d73e,Mohamed Ouajdi,SUPERAGENT,987,"['English', 'Arabic', 'French']",52242,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Property Consultant,987
d8502718-2c6f-4823-8ea7-fc85ba438f63,Claire Rainey,SUPERAGENT,"1,396",['English'],58913,443fab0c-2b26-414b-a798-c3d1a527b093,Property Broker,"1,396"
86dc44be-04de-4b01-8ecc-ac9601e6ae33,Adel Ali Alhamwi,SUPERAGENT,7,"['English', 'Arabic']",49659,ea76e96b-b496-40c6-88e9-e43eff54158e,ADMINISTRATION MANAGER,7
3e6184a6-056d-4871-bab3-9ca40fb02f03,Jassim Ameer,REGULAR,924,"['English', 'Hindi', 'Urdu', 'Tamil', 'Malayalam']",12108,13811c85-1501-49cc-8937-64a5b5890401,Property Consultant,924
bf39dcd9-cd74-4805-8a66-0e585054ef0d,Shiras Sulaiman,SUPERAGENT,7,"['English', 'Arabic', 'Hindi', 'Malayalam']",31772,6a5bb812-1832-49a6-a1f4-8c770389114f,Managing Director,7
30934ce0-cac4-4c0b-bd0e-31a377cfc68e,Leigh Wilmot,SUPERAGENT,227,"['English', 'Afrikaans']",46462,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Area Manager,227
357428ec-62ab-4e06-9b11-d174e5610f47,Annabelle Acomb,SUPERAGENT,397,['English'],54923,b69bd112-07e0-469d-ba04-d321a0e13d06,Sales Associate,397
dbe2481b-0451-49f9-8856-e226bde0e977,Sameer Nagpal,SUPERAGENT,71,"['English', 'Hindi', 'Punjabi']",56584,317fef56-509a-4074-8483-4e43cd4add40,Property Advisor,71
6f6c2eae-f9cf-4958-915d-60c99cc13d08,Hanieh Deylami,SUPERAGENT,117,"['English', 'Persian/Farsi']",38948,9568ab14-f2e5-4cf2-b53e-49c35a51f952,Executive Partner,117
29f729da-011a-4604-91c3-fdec3da10a7d,Zeeshan Raheem,SUPERAGENT,339,"['English', 'Urdu', 'Punjabi']",53494,427861b8-1ece-410d-bf25-d6a570593d95,Sales and Leasing Manager,339
42e40be1-ad5a-4466-94bd-3cc219d3f78b,Anton Qubrosi,SUPERAGENT,227,['English'],51627,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
cf91bcf3-edcb-4366-8b1b-f930c1a219bf,Ahmed Sonbal,SUPERAGENT,284,"['English', 'Arabic']",54931,bee0ae89-aee4-420c-ad62-d2dc9b283e9e,Real Estate Agent,284
6e45e058-0619-4968-b1aa-524a691b723d,Oleksii Horbachov,SUPERAGENT,"1,213","['English', 'Russian', 'Ukranian']",54730,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant,"1,213"
99d6030f-c929-4e21-b1dd-ddf71b5d9337,Zeena Dsouza,SUPERAGENT,52,"['English', 'Hindi']",32930,dd974c21-cfc0-4320-9f81-2a23c5530041,Sales Manager,52
c8f36c75-5bbf-435c-9d68-ae4e3c7010ad,Olivia Allen,REGULAR,253,['English'],54871,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
dcf1de62-ac39-4cf4-945b-0417f805908e,Mariam Abbas,SUPERAGENT,103,"['English', 'Arabic']",53255,84fe3d61-ac6a-4388-95b7-c93365cb29fb,Property Consultant,103
252369d1-2fb7-44af-a583-4593ea1375b0,Samer Jammal,SUPERAGENT,22,"['English', 'Arabic', 'French']",32345,81c67d44-ab7c-4783-a3c1-755354061749,Managing Director,22
e7639143-4f85-4a3a-82f5-27d4a1f503b0,Orhan Ipekcioglu,REGULAR,66,"['English', 'German', 'Turkish']",54341,04f4accf-e483-49b0-ba4e-6f3a1a87a771,Real Estate Broker,66
0b45c7e3-52b0-4202-a70b-166badac37b3,Ali Ehsan Barakat,SUPERAGENT,420,"['English', 'Arabic']",56749,cbc58ee9-9638-441b-b10f-da96fa96356c,Property Consultant,420
8f7d00fd-7c1f-4048-8ece-6217202de0cd,Edina Julia Forgo,SUPERAGENT,"1,393","['English', 'Hungarian']",55122,dd7cf045-aab3-422a-970d-b96e298f4781,Dubai Marina Specialist,"1,393"
5a57bffc-fad2-4f88-bee6-667a886c8595,Haitham Aboassy,SUPERAGENT,266,"['English', 'Arabic']",46882,2657b495-3b71-41af-9910-2bbab5ccd52e,Property Advisor,266
75b9ab56-dd22-44ea-9e07-cdbb049986f5,Samarth Patel,SUPERAGENT,143,"['English', 'Hindi', 'Gujarati']",54075,c189517f-c482-4547-87be-d0f6f713cdad,Real Estate Consultant,143
6a3c2655-d736-48f2-b14d-7081638cc75f,Luke Styles,REGULAR,253,['nan'],,6fecff2a-4dc3-4f29-a068-3863f7d08a0f,Allsopp & Allsopp - Motor City Sales,
aed9ed86-d410-4f2b-8712-77320e3d35e3,Katerina Pasat,SUPERAGENT,118,"['English', 'French']",47830,29b0fac8-43af-478c-a67d-7e91c51fd53b,Real Estate Investment Advisor,118
4a14b39c-c12d-48d8-b2d8-a3927b1f69d1,Alexandra Rumenova Taneva,SUPERAGENT,387,"['English', 'Spanish', 'Bulgarian']",48441,a507ffd3-603b-4f0c-a8fe-49030c8029b5,Property Consultant,387
19bf1c31-440c-4575-890d-3c826a1275cc,Adrian Shillingford,REGULAR,"1,272",['English'],40929,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Emirates Living Team Manager,"1,272"
666e8360-10c6-467a-b9fe-43a2259727fc,Karla Blanka Macasaet Martin,SUPERAGENT,89,"['English', 'Tagalog']",37944,347d5f27-28fb-46cf-a0e9-8131be1786ae,Managing Director,89
d1f5384e-2cbd-4321-b94e-de4dc651b75b,Maria Valmocena,SUPERAGENT,924,"['English', 'Tagalog']",56510,13811c85-1501-49cc-8937-64a5b5890401,Property Consultant,924
6aa2039b-7161-41a6-a93f-6bcb5ce52a0b,Hannah Darby,REGULAR,"1,272",['English'],46082,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Consultant,"1,272"
15eb42e7-7d2c-465b-b572-4204d7fb4228,Zeina Khoury,SUPERAGENT,63,"['English', 'Arabic']",26255,b187db27-274c-4271-a204-42a2a5e0e4ef,CEO,63
6befb9d9-2a99-4d91-b39c-2eac6a869882,Imran Abu Bakar,SUPERAGENT,102,"['English', 'Hindi', 'Urdu']",46515,42bc96fd-d85e-4079-8639-076e77a6245b,Agent,102
3593aa55-dd47-4828-9892-b5aa3b1ca602,Ibrahem Saleh,SUPERAGENT,27,"['English', 'Arabic']",59707,abddfc6e-b08b-4e5f-91c8-c6f6caee2be0,Agent,27
4bb82f78-2066-435b-bc43-b48d498cfd9d,Rahul khushalani,REGULAR,173,"['English', 'Hindi', 'Telugu']",54294,9e318416-6451-4033-9163-03869a0e077a,Agent,173
52413a48-b2ee-465a-95a8-5136809d4334,Bahjat Joubi,SUPERAGENT,266,"['English', 'Arabic', 'French']",59551,2657b495-3b71-41af-9910-2bbab5ccd52e,Property Advisor,266
4fc9959e-359d-4189-8ec3-9d08de4a0d6c,Muboriz Saidasanshoev,REGULAR,256,"['English', 'Russian']",58404,d376f2c6-e059-4aea-8d40-5c8d631ffb21,Property Advisor,256
84c1639e-b3fe-4dac-83f8-ff390c776cd8,Bhavendeep Shanker,SUPERAGENT,615,"['English', 'Punjabi']",55754,40a96d9c-1afb-4452-9ed6-0fc6c6e66a81,Leasing Consultant,615
8de2a7ff-e87a-40e3-b44d-cccb7e82ee79,Thomas Anderson,SUPERAGENT,"1,045",['English'],57000,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
78503e24-524e-4769-bc00-fed5b6ef52fd,Lewis Dudley,SUPERAGENT,879,['English'],46729,4f869f17-f152-4f4b-b86d-62fb88503946,Property Consultant,879
d172a31b-6d7f-42a2-9cd6-024c19d39c4d,Chloe Newcombe,REGULAR,227,['English'],53437,2b0a90fd-2ca2-45e9-a4a9-879b533ddb39,Property Consultant,227
21d18a61-8549-4fb0-b3d6-d9acddc00c95,Robbie Blair,SUPERAGENT,326,['English'],52619,12d7c8bd-80a6-4e12-9ce4-d112e06fa5bc,Marina Sales Area Manager,326
e06020a6-8c40-4538-8010-7a2b61f7def5,Alexandar Varghese,SUPERAGENT,655,"['English', 'Russian', 'Hindi', 'Malayalam']",45793,da41dceb-187e-4723-a071-55d52a6213ad,General Manager,655
a76e5e1d-086c-4a8d-ba64-ccedd974e9a8,Mounia Tallou,SUPERAGENT,879,"['English', 'Arabic', 'French']",56976,4f869f17-f152-4f4b-b86d-62fb88503946,Agent,879
1c20cddb-bf48-4818-a049-f7ae9d62d48e,Alex Calamari,SUPERAGENT,"1,045",['English'],52159,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
6bc19f7c-a0f6-43b4-bbd5-ed727832c370,Ward Abdlhafiz,SUPERAGENT,79,"['English', 'Arabic']",,c5c0317a-c1be-4afc-ac4b-a5e6356f9e2a,Senior Sales Consultant,79
efb5e314-3971-4dc0-9b9b-ceb9f45b08db,Ellie Street,REGULAR,15,['English'],44382,2e888117-7c5d-4aa5-b157-219d76cd1909,Senior Property Advisor,15
44c8260b-520f-47b7-85ed-2a039844c6c0,Mohamed Elbeledy,SUPERAGENT,25,"['English', 'Arabic']",49621,d5f0a8e1-1d1a-443b-bd39-d197516faeeb,Team Leader - Luxury Property Sales,25
54b5829b-b47d-49da-baca-7ec261eb756f,Lewaa Ghraizy,SUPERAGENT,35,"['English', 'Arabic']",52790,f2b0b798-ce6e-477d-a9a7-91eb96bbd576,Sales & Leasing Conusultant,35
caa58f88-0cd0-455f-b8bc-9446140bdd43,Raef Mousa,SUPERAGENT,265,"['English', 'Arabic']",48704,820cf849-a702-43a3-b7aa-3d464a90db36,Client Manager,265
1039e58f-abb0-463b-9347-7704dace52aa,Joseph Hoskins,SUPERAGENT,129,['English'],56911,32c7bfdb-577b-40bb-ac14-ab5d2607bf31,Property Consultant,129
721b5275-aa78-4c43-83bb-2914054bf42d,Chathuranga Buddhika Wijenayaka,SUPERAGENT,154,['English'],58600,cb5e8b38-ead1-42a3-86cc-01c6934146a2,Listing Manager,154
f4bc7ea1-62fc-412d-9aa2-4e527442a45a,Vadym Bikerskyy,SUPERAGENT,235,"['English', 'Russian', 'Spanish', 'Ukranian', 'Catalan']",48636,bd9719ba-cd16-4b9f-aa30-c3bb46ad873a,Senior Property Consultant,235
40bb7a1f-1f7e-4275-9d5c-2b68619decbc,Roshan Shah,REGULAR,253,['nan'],,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Sales Consultant,253
70c64220-f25f-4c25-9838-0c28ec26fa9c,Rizwan Khan Omer,REGULAR,40,"['English', 'Hindi', 'Urdu']",32009,d090e6bf-8f86-4cf0-945b-d5dc5a7b355c,Senior Heading Sales,40
c1a41a6c-e8e6-4b70-86d1-65c4253df4ec,Winston Harrison,SUPERAGENT,"1,272","['English', 'Thai']",53265,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
2916fb4b-a789-47be-9618-e3de89dfd605,Imrann Nawab,SUPERAGENT,300,"['English', 'Hindi']",12258,08019031-1705-46c9-8f3b-abecc93cda8a,Associate Director,300
6cd57619-1998-4048-8b16-703b0f006b88,Khagendra Handa,SUPERAGENT,200,"['English', 'Hindi', 'Punjabi']",48884,18e79f86-1fd9-476a-903a-27956944310c,Sales Manager,200
d8658f81-8bd2-4649-8220-6cacbd458acb,Bankul Guglani,SUPERAGENT,29,"['English', 'Hindi', 'Punjabi']",44836,c1b83feb-1c8c-4f96-8476-898cf05b4e68,Property Investment Advisor,29
7c71ea99-6c8c-4094-87a2-4702452a80e7,Mehron Mashayekh,SUPERAGENT,"1,272","['English', 'Persian/Farsi']",52384,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
e989fed3-dff4-4241-b5af-3e63177dbbbb,Josh Buckle,SUPERAGENT,253,['English'],50719,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Sales Consultant,253
55643eb4-3701-49f8-81f5-88c6cb26657c,James Casserley,SUPERAGENT,265,['English'],57664,820cf849-a702-43a3-b7aa-3d464a90db36,Client Manager,265
6fb36bdd-0f7b-489b-b4f0-0f33ceb4ef58,Megan Acomb,SUPERAGENT,397,['English'],54909,b69bd112-07e0-469d-ba04-d321a0e13d06,Sales Associate,397
5131a416-01ed-4f20-b52f-7c6760d477ed,Russell Wilson,REGULAR,68,['English'],46332,27f14337-61dc-48b9-bea6-62b630dee9a8,Property Consultant,68
e2e5d4c4-6c3a-4ea1-bb71-806e8da5755a,Callum Doherty,SUPERAGENT,"1,272",['English'],50484,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
21a45bd9-1f43-4095-9b3e-9ae391bf41b5,Raisa Bajerean,SUPERAGENT,265,"['English', 'French', 'Russian', 'Romanian']",38864,820cf849-a702-43a3-b7aa-3d464a90db36,Client Manager,265
7112670a-6828-4a05-9a9d-9c340e8dbb54,Wisam Eitouni,SUPERAGENT,191,"['English', 'Arabic']",50548,a5a0c181-9e0b-490b-83dc-51649dbcbf9b,Real Estate Consultant,191
7d073191-5afa-4744-8abe-588c67a1ae4b,Tom Rees,SUPERAGENT,"1,045",['English'],45971,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
1c20524a-de3c-47f8-bdc2-5998e5b65386,Vicky Bhambhani,SUPERAGENT,655,"['English', 'Hindi']",51144,da41dceb-187e-4723-a071-55d52a6213ad,Sales and Leasing Consultant,655
4350589d-f2d8-42e5-8bb1-ca77b0987e9e,Rafat Al Atassi,SUPERAGENT,20,"['English', 'Arabic']",43134,f0efd81a-0b4e-4e25-9ff6-dbece8892247,General Manager,20
0e5adfbe-43af-48eb-bf13-971b61d78050,Mohammad Mustafa,SUPERAGENT,987,"['English', 'Arabic']",34544,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Property Consultant,987
0b6d4b76-9167-40af-9f6d-8c7d519c6f13,Aasim Rady,REGULAR,143,"['English', 'Arabic']",25513,c189517f-c482-4547-87be-d0f6f713cdad,Sales and Leasing Director,143
dbd51d18-2634-448b-88a0-a5d6f21c2a18,Ahmed El-Sebaey,SUPERAGENT,283,"['English', 'Arabic']",,6f3e8a28-b15a-48d8-ae5d-c73e24a57093,Sales Manager,283
d433a716-eae8-4457-a651-1d948da7d76b,Halima El Maaroufi,REGULAR,13,"['English', 'Arabic', 'French']",25789,bc2389ba-adc8-440a-8413-a52c024b716f,Senior Real Estate Consultant,13
4872692f-bb99-4867-8b21-e3bf47d78d0d,Farrah Bukhari,SUPERAGENT,200,"['English', 'Hindi', 'Urdu']",44493,18e79f86-1fd9-476a-903a-27956944310c,Property Consultant,200
d1f7d48b-8a84-4115-bc4e-008fe3960ada,Aya Yasser,SUPERAGENT,79,"['English', 'Arabic']",,c5c0317a-c1be-4afc-ac4b-a5e6356f9e2a,Sales and Lease Consultant,79
0d03ec23-9348-4e7c-9203-190cd1231c13,Ivonne Perez,REGULAR,24,"['English', 'Spanish']",29900,ec2f538e-4021-4f51-a586-df81f082d3a9,Operations Manager,24
83edad55-40e6-4260-a878-2da919135c85,Jack Holland,SUPERAGENT,94,['English'],59113,aeab4bac-1a34-450a-b27e-0c280b08753b,Property Consultant,94
240cbdfa-b2a7-4eb1-a7d9-33b5b2653930,Nikhil Thakwani,REGULAR,137,"['English', 'Hindi', 'Urdu']",51449,2a370b43-67a8-4ba4-8e35-43c40cdfebdb,Investment Manager,137
d3657a2d-c4fe-4da6-a228-945106fccce8,Roberto Perez Lorenzo,SUPERAGENT,"1,045","['English', 'Spanish']",29166,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Associate Director,"1,045"
5ec1430a-282c-431b-b05b-a7e44769c147,Carine Damoo,SUPERAGENT,91,['English'],28282,7ccb69d8-e9fc-4163-87f4-01f2e16c298c,Associate Director,91
872e698f-04a0-4f87-9569-47d7333f2686,Nawida Adel,REGULAR,95,"['English', 'German', 'Persian/Farsi']",58914,7e5f76d9-24ec-4a6f-b876-d8cebb34d9ca,Real Estate Agent,95
9330b4fd-bfeb-4cd4-ad08-b8a10261b494,Zelia Dionisio,REGULAR,149,"['English', 'French', 'Spanish', 'Portuguese']",52099,543c74e4-3e54-4983-a10e-d8a57f5031d8,Property Consultant,149
5535b52b-2cff-4ab9-86ae-b373630de8ba,Nadia Abdelaal,SUPERAGENT,307,"['English', 'Arabic']",,d09cdda7-5dda-4928-b0c8-856b407818a1,Senior Agent,307
42cb54f7-0578-4637-ad42-3f8dab4c1b1e,Matthew Miller,SUPERAGENT,51,['English'],52673,8d5e2667-ef04-465d-adec-9d994334b375,Sales Agent,51
27d0bfeb-b3dc-4fb9-833d-8766e1ad3fa4,Sherif Mohamed,SUPERAGENT,552,"['English', 'Arabic']",,c0436a41-74ca-4015-a858-02aa14258bba,sales manager,552
f0149814-352b-4cf4-9e26-b3acd0b73d57,Mohamed Al Dmour,REGULAR,149,"['English', 'Arabic']",55571,543c74e4-3e54-4983-a10e-d8a57f5031d8,Property Consultant,149
331a288a-330f-4013-858e-186c104a9ae0,Omar Bouhalloufa,SUPERAGENT,934,"['English', 'Arabic', 'French']",,624758d5-7008-4a02-bb26-799909a76aa2,sales manager,934
3b7f83b2-4b44-4dd2-a527-99d2b042e570,Aurash Gashgaei,SUPERAGENT,52,"['English', 'Persian/Farsi']",46056,cea45209-0c33-450e-9eac-3f5bb07c0927,Property Consultant,52
f192c48d-a6ff-4366-81ac-521d13188ff0,Harry Woods,REGULAR,129,['English'],48114,a09cfef4-7521-4fc8-a654-a167c0fe53cb,Property Consultant,129
b6c3155e-6fc9-493c-a740-9079aa32c355,Saad Al Hossain,SUPERAGENT,285,"['English', 'Arabic', 'Hindi', 'Urdu', 'Bengali']",47975,a2d1326b-947b-4fe0-bda7-f9e8d58def0b,Senior Sales Consultant,285
976f9686-bf4e-4077-9aa1-c8817b6346c2,Ranzen Daculog,SUPERAGENT,987,"['English', 'Tagalog']",58311,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Property Consultant,987
02d887e2-8aa1-48b3-82f7-2ecd6cb98463,Lauren McCarthy,SUPERAGENT,"1,045",['English'],52433,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Client Manager,"1,045"
7dcba8b9-8a8b-4a20-9966-764f09a07dc0,Ffion Morgan,REGULAR,253,['English'],55368,70ca5372-df1a-42cf-8c4e-98ebeb815d0a,Property Consultant,253
9814263a-8563-49e2-ae01-508c5dddc37a,Mohammed Leath Kalomar,REGULAR,533,"['English', 'Arabic']",53453,bc5c7505-22b4-4826-a41e-b762c3760d8f,Sales Consultant,533
f46ee1a9-8981-44c3-9c54-5669af7b7e0a,Abdullatif Ahmad Husamo,SUPERAGENT,209,"['English', 'Arabic', 'Italian']",57674,cf218b1e-8eef-4fca-8ad8-2501cbdbc1c3,Residential Consultant,209
f7636f80-4b76-4dd4-a52b-47fb21d145a5,Safeer Shamshuddin,SUPERAGENT,200,"['English', 'Arabic', 'Hindi', 'Malayalam']",55295,18e79f86-1fd9-476a-903a-27956944310c,Sales Manager,200
5b4b3eec-1370-4534-af49-7b09b3ccd026,Paulina Mikowska,SUPERAGENT,50,"['English', 'Polish']",48391,6b53417b-a4b3-4e35-84cf-45c4e01a6f61,Luxury Property Advisor,50
4c971f47-94aa-43a9-8d54-a78342bbe638,Harry King,REGULAR,"1,272",['English'],51086,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Sales Consultant,"1,272"
52a5d489-4ef8-42ca-a91a-8859fc6d74ed,Ashish Mahajan,SUPERAGENT,128,"['English', 'Hindi', 'Punjabi']",43535,bebf29aa-ea58-4cd6-9ea4-900585488cdc,Property Advisor,128
99062787-7e3c-4745-92da-e17e497a4de8,Liezl Lanuzo,SUPERAGENT,18,"['English', 'Tagalog']",50705,6fe7122a-2687-4115-bd87-734eb901e6ac,Property Consultant,18
c96e2326-d019-4457-a958-e9d156fcc5ab,Arif Rubani,SUPERAGENT,132,"['English', 'Urdu']",49706,af1d3b9a-ab08-403e-ac7b-52183f637d1d,Investment Manager,132
c5dc5631-92b6-4333-91bb-ef1bbe0821d2,Kate George,SUPERAGENT,"1,045",['English'],41669,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
10ad5a2d-18a5-43c0-b787-cf23699a7543,Natalie Sinead Callaghan,SUPERAGENT,987,['English'],52243,9d759023-4f59-4a9d-9f9a-8088ff172ab3,Director of Growth and Development,987
3767c0b5-4ba7-4131-a26a-137d82148803,Imran Rafique,SUPERAGENT,293,"['English', 'Hindi', 'Urdu', 'Punjabi']",51606,7b2b4597-a0b0-427f-b10e-68d16c500b7e,Property Advisor,293
010c9d96-4680-4972-bc01-ba2500c7400e,Oliver Cloake,SUPERAGENT,285,['English'],51573,a2d1326b-947b-4fe0-bda7-f9e8d58def0b,Senior Sales Consultant,285
d6a41cf0-d11d-4b98-a061-239d752881f0,Nicholas Bailey,REGULAR,"1,272",['English'],48140,8df0fb48-e8c8-479a-8fe1-36f8dd64a6ca,Senior Sales Consultant,"1,272"
4c325b21-5b05-46d9-b025-ca90fc47f8b9,Mohammed Sultan,SUPERAGENT,552,"['English', 'Arabic']",,c0436a41-74ca-4015-a858-02aa14258bba,Sales manager,552
f3d9bee5-e330-49df-8917-3b870f0f9c0d,Sabir Karimli,SUPERAGENT,"1,045","['English', 'Russian', 'Azerbaijani']",47939,ad2c2398-e963-4b0d-8f0f-a8dc8a59d9fc,Senior Client Manager,"1,045"
e6e6f3aa-3898-459d-a41f-2551544984fc,Siham Channa,SUPERAGENT,200,"['English', 'Arabic', 'French']",50166,18e79f86-1fd9-476a-903a-27956944310c,Sales Manager,200
d623bba5-e62b-49ec-a89f-afa6c920b36c,Yousef Monjazebi,REGULAR,130,"['English', 'Arabic']",47910,56ed50ed-4025-4b29-82ef-f1f8f1e98b05,Real Estate Consultant,130
7e072bcf-e129-43ed-940e-807eb80afb32,Wasim H Almassri,SUPERAGENT,533,"['English', 'Arabic']",57767,bc5c7505-22b4-4826-a41e-b762c3760d8f,Leasing Consultant,533
1b3ab6f6-2e47-4e8d-88da-30403c41d8ab,Aleksandra Mladenovic,SUPERAGENT,"1,213","['English', 'Serbian']",56036,f2f20d50-76f8-4081-a4b4-50e379ca85d8,Property Consultant - Downtown Dubai,"1,213"
adaa27a3-bf46-4ff0-ae84-cc3df12a7f8a,Jamal Tuzgani,SUPERAGENT,68,['English'],30457,27f14337-61dc-48b9-bea6-62b630dee9a8,Springs Branch Director,68
906a7ad2-1ae7-4968-b839-e6db3708f74b,Michelle Billing,SUPERAGENT,865,['English'],49418,ad10c756-c3f1-4e9a-a8e0-45bc18d2450a,Sales Consultant,865
811e7b3a-b186-43ae-9e3e-c16e583e82ee,Yvonne Hunter,SUPERAGENT,362,['English'],4272,47b9c4eb-7117-4702-81d3-1c8733668357,Property Investment Manager,362
3e7c4b1d-53a4-4f75-a1c7-12c23c7f33c9,Muhammad Shavkatbekov,REGULAR,149,"['English', 'Russian', 'Turkish']",57994,543c74e4-3e54-4983-a10e-d8a57f5031d8,Property Consultant,149
e6d8a72d-1e60-4057-874b-4f9d56fa8278,Usman Adrees,SUPERAGENT,95,"['English', 'Hindi', 'Punjabi']",42653,7e5f76d9-24ec-4a6f-b876-d8cebb34d9ca,Sales Manager,95
a6e630cc-6d19-497b-bce9-8114911d2cdd,Tamer Hegab,REGULAR,13,"['English', 'Arabic']",22378,bc2389ba-adc8-440a-8413-a52c024b716f,Senior Property Consultant,13
